Heart,Calories,Steps,Distance,Age,Gender,Weight,Height,Activity
155,11.49335957,83,0.038525015,24,F,115,5.4,0.Sleep
129,8.563679695,11,0.005095244,24,F,115,5.4,0.Sleep
108,5.408639908,1,0.00043496,24,F,115,5.4,0.Sleep
95,1.690199971,0,0,24,F,115,5.4,0.Sleep
84,1.464840055,0,0,24,F,115,5.4,0.Sleep
81,1.464840055,0,0,24,F,115,5.4,0.Sleep
81,1.352159977,0,0,24,F,115,5.4,0.Sleep
83,1.464840055,0,0,24,F,115,5.4,0.Sleep
86,4.281839848,33,0.015285731,24,F,115,5.4,0.Sleep
70,3.380399942,20,0.00925843,24,F,115,5.4,0.Sleep
75,1.126799941,0,0,24,F,115,5.4,0.Sleep
72,3.380399942,25,0.011557505,24,F,115,5.4,0.Sleep
76,3.155040026,18,0.008326374,24,F,115,5.4,0.Sleep
82,3.831120014,34,0.015720692,24,F,115,5.4,0.Sleep
87,2.704319954,1,0.00043496,24,F,115,5.4,0.Sleep
68,3.605760098,29,0.013421617,24,F,115,5.4,0.Sleep
88,4.507199764,46,0.021313032,24,F,115,5.4,0.Sleep
105,4.957920074,8,0.00366609,24,F,115,5.4,0.Sleep
72,2.929680109,9,0.004163187,24,F,115,5.4,0.Sleep
64,1.126799941,0,0,24,F,115,5.4,0.Sleep
67,1.126799941,0,0,24,F,115,5.4,0.Sleep
66,1.126799941,0,0,24,F,115,5.4,0.Sleep
70,2.929680109,8,0.00366609,24,F,115,5.4,0.Sleep
77,2.929680109,6,0.002734033,24,F,115,5.4,0.Sleep
79,1.464840055,0,0,24,F,115,5.4,0.Sleep
78,1.464840055,0,0,24,F,115,5.4,0.Sleep
78,1.464840055,0,0,24,F,115,5.4,0.Sleep
77,1.352159977,0,0,24,F,115,5.4,0.Sleep
71,1.126799941,0,0,24,F,115,5.4,0.Sleep
72,1.239480019,0,0,24,F,115,5.4,0.Sleep
77,1.464840055,0,0,24,F,115,5.4,0.Sleep
74,1.464840055,0,0,24,F,115,5.4,0.Sleep
72,1.464840055,0,0,24,F,115,5.4,0.Sleep
77,3.831120014,46,0.021313032,24,F,115,5.4,0.Sleep
87,3.831120014,24,0.011122544,24,F,115,5.4,0.Sleep
101,5.408639908,54,0.02504126,24,F,115,5.4,0.Sleep
103,5.183279991,54,0.02504126,24,F,115,5.4,0.Sleep
96,4.507199764,26,0.012054601,24,F,115,5.4,0.Sleep
85,3.831120014,28,0.012986658,24,F,115,5.4,1.Sedentary
74,2.929680109,4,0.001801976,24,F,115,5.4,4.Vigorous
64,3.605760098,31,0.014353675,24,F,115,5.4,1.Sedentary
69,3.380399942,26,0.012054601,24,F,115,5.4,1.Sedentary
74,3.155040026,18,0.008326374,24,F,115,5.4,1.Sedentary
66,2.478960037,3,0.001367017,24,F,115,5.4,1.Sedentary
72,2.704319954,5,0.002299073,24,F,115,5.4,0.Sleep
80,3.380399942,62,0.028769486,24,F,115,5.4,0.Sleep
96,6.986159801,115,0.053375784,24,F,115,5.4,0.Sleep
112,7.662240028,123,0.057041876,24,F,115,5.4,0.Sleep
121,8.901720047,126,0.058471028,24,F,115,5.4,0.Sleep
104,4.732560158,18,0.01273811,24,F,115,5.4,0.Sleep
77,1.464840055,0,0,24,F,115,5.4,0.Sleep
76,1.464840055,0,0,24,F,115,5.4,0.Sleep
75,1.464840055,0,0,24,F,115,5.4,0.Sleep
72,1.464840055,0,0,24,F,115,5.4,0.Sleep
70,1.239480019,0,0,24,F,115,5.4,0.Sleep
69,1.239480019,0,0,24,F,115,5.4,0.Sleep
69,1.239480019,0,0,24,F,115,5.4,0.Sleep
71,1.239480019,0,0,24,F,115,5.4,0.Sleep
69,1.239480019,0,0,24,F,115,5.4,0.Sleep
70,1.239480019,0,0,24,F,115,5.4,1.Sedentary
71,2.704319954,6,0.002734033,24,F,115,5.4,1.Sedentary
72,2.929680109,9,0.004163187,24,F,115,5.4,1.Sedentary
70,1.239480019,0,0,24,F,115,5.4,1.Sedentary
68,4.507199764,0,0,24,F,115,5.4,1.Sedentary
64,4.507199764,62,0.028769486,24,F,115,5.4,1.Sedentary
66,4.507199764,62,0.028769486,24,F,115,5.4,1.Sedentary
75,4.732560158,62,0.028769486,24,F,115,5.4,1.Sedentary
73,1.464840055,62,0.028769486,24,F,115,5.4,1.Sedentary
71,1.239480019,0,0,24,F,115,5.4,1.Sedentary
69,1.239480019,0,0,24,F,115,5.4,1.Sedentary
67,1.239480019,0,0,24,F,115,5.4,1.Sedentary
65,2.704319954,9,0.004163187,24,F,115,5.4,1.Sedentary
72,1.239480019,0,0,24,F,115,5.4,1.Sedentary
70,3.605760098,36,0.016652748,24,F,115,5.4,1.Sedentary
84,6.760799885,103,0.047783446,24,F,115,5.4,1.Sedentary
98,7.54956007,127,0.058905989,24,F,115,5.4,1.Sedentary
107,10.14120007,108,0.076428659,24,F,115,5.4,1.Sedentary
128,9.915840149,90,0.041756146,24,F,115,5.4,1.Sedentary
114,5.859360218,30,0.013918715,24,F,115,5.4,1.Sedentary
74,4.056479931,42,0.019448919,24,F,115,5.4,1.Sedentary
85,4.281839848,46,0.021313032,24,F,115,5.4,1.Sedentary
80,3.380399942,19,0.008761334,24,F,115,5.4,1.Sedentary
76,3.155040026,15,0.006959357,24,F,115,5.4,1.Sedentary
68,2.929680109,10,0.004598147,24,F,115,5.4,1.Sedentary
79,3.380399942,17,0.007829277,24,F,115,5.4,1.Sedentary
90,4.281839848,35,0.016217789,24,F,115,5.4,1.Sedentary
80,3.155040026,9,0.004163187,24,F,115,5.4,1.Sedentary
92,6.084720135,99,0.045919333,24,F,115,5.4,1.Sedentary
104,5.183279991,62,0.028769486,24,F,115,5.4,2.Light
93,4.281839848,57,0.026408276,24,F,115,5.4,1.Sedentary
102,4.957920074,31,0.014353675,24,F,115,5.4,1.Sedentary
102,4.732560158,18,0.008326374,24,F,115,5.4,1.Sedentary
97,4.056479931,29,0.013421617,24,F,115,5.4,1.Sedentary
102,4.957920074,23,0.010625447,24,F,115,5.4,1.Sedentary
101,4.507199764,12,0.005530204,24,F,115,5.4,1.Sedentary
96,4.732560158,36,0.016652748,24,F,115,5.4,1.Sedentary
113,6.310080051,37,0.017149845,24,F,115,5.4,1.Sedentary
113,6.986159801,65,0.030136503,24,F,115,5.4,1.Sedentary
111,8.563679695,113,0.052443728,24,F,115,5.4,1.Sedentary
108,7.887599945,104,0.048218403,24,F,115,5.4,1.Sedentary
95,4.281839848,32,0.014850771,24,F,115,5.4,1.Sedentary
87,3.380399942,9,0.004163187,24,F,115,5.4,1.Sedentary
90,3.605760098,9,0.004163187,24,F,115,5.4,1.Sedentary
57,2.704319954,10,0.004598147,24,F,115,5.4,1.Sedentary
59,1.239480019,0,0,24,F,115,5.4,1.Sedentary
60,1.126799941,0,0,24,F,115,5.4,1.Sedentary
58,2.478960037,4,0.001801976,24,F,115,5.4,1.Sedentary
63,2.929680109,11,0.005095244,24,F,115,5.4,1.Sedentary
71,3.155040026,20,0.00925843,24,F,115,5.4,1.Sedentary
88,3.831120014,58,0.026905373,24,F,115,5.4,1.Sedentary
102,6.760799885,120,0.055674858,24,F,115,5.4,1.Sedentary
105,7.324200153,127,0.058905989,24,F,115,5.4,1.Sedentary
107,8.67636013,128,0.090533786,24,F,115,5.4,1.Sedentary
109,8.67636013,126,0.089166768,24,F,115,5.4,1.Sedentary
103,8.67636013,127,0.089850277,24,F,115,5.4,1.Sedentary
104,8.451000214,128,0.090533786,24,F,115,5.4,1.Sedentary
100,8.00028038,128,0.090533786,24,F,115,5.4,1.Sedentary
94,4.732560158,71,0.050206792,24,F,115,5.4,1.Sedentary
87,3.605760098,73,0.033864729,24,F,115,5.4,1.Sedentary
101,9.239760399,117,0.054245707,24,F,115,5.4,1.Sedentary
112,8.112959862,109,0.050579615,24,F,115,5.4,1.Sedentary
113,5.859360218,23,0.010625447,24,F,115,5.4,1.Sedentary
105,4.169159889,0,0,24,F,115,5.4,1.Sedentary
70,1.239480019,0,0,24,F,115,5.4,1.Sedentary
71,1.239480019,0,0,24,F,115,5.4,1.Sedentary
70,1.239480019,0,0,24,F,115,5.4,1.Sedentary
66,1.126799941,0,0,24,F,115,5.4,1.Sedentary
67,1.239480019,0,0,24,F,115,5.4,1.Sedentary
68,1.239480019,0,0,24,F,115,5.4,1.Sedentary
69,1.239480019,0,0,24,F,115,5.4,1.Sedentary
65,1.239480019,0,0,24,F,115,5.4,1.Sedentary
66,3.380399942,26,0.012054601,24,F,115,5.4,1.Sedentary
83,5.633999825,67,0.03106856,24,F,115,5.4,1.Sedentary
93,4.056479931,13,0.0060273,24,F,115,5.4,1.Sedentary
75,1.464840055,0,0,24,F,115,5.4,1.Sedentary
69,3.155040026,18,0.008326374,24,F,115,5.4,1.Sedentary
87,4.056479931,29,0.013421617,24,F,115,5.4,1.Sedentary
94,4.732560158,36,0.016652748,24,F,115,5.4,1.Sedentary
88,5.859360218,65,0.030136503,24,F,115,5.4,1.Sedentary
111,5.633999825,13,0.0060273,24,F,115,5.4,1.Sedentary
90,4.056479931,17,0.007829277,24,F,115,5.4,1.Sedentary
86,4.732560158,60,0.027837429,24,F,115,5.4,1.Sedentary
88,4.507199764,40,0.018516861,24,F,115,5.4,1.Sedentary
90,3.831120014,9,0.004163187,24,F,115,5.4,1.Sedentary
80,3.380399942,22,0.010190488,24,F,115,5.4,1.Sedentary
78,3.155040026,18,0.008326374,24,F,115,5.4,1.Sedentary
73,1.464840055,0,0,24,F,115,5.4,1.Sedentary
73,1.352159977,0,0,24,F,115,5.4,1.Sedentary
75,1.352159977,0,0,24,F,115,5.4,1.Sedentary
78,1.464840055,0,0,24,F,115,5.4,1.Sedentary
76,1.464840055,0,0,24,F,115,5.4,1.Sedentary
78,3.155040026,10,0.004598147,24,F,115,5.4,1.Sedentary
75,1.464840055,0,0,24,F,115,5.4,1.Sedentary
78,5.183279991,46,0.021313032,24,F,115,5.4,1.Sedentary
90,1.690199971,0,0,24,F,115,5.4,1.Sedentary
69,1.239480019,0,0,24,F,115,5.4,1.Sedentary
65,3.155040026,19,0.008761334,24,F,115,5.4,1.Sedentary
83,3.605760098,16,0.007394317,24,F,115,5.4,1.Sedentary
89,4.732560158,36,0.016652748,24,F,115,5.4,1.Sedentary
91,1.690199971,0,0,24,F,115,5.4,1.Sedentary
85,3.380399942,7,0.00323113,24,F,115,5.4,1.Sedentary
82,3.155040026,7,0.00323113,24,F,115,5.4,1.Sedentary
81,1.464840055,0,0,24,F,115,5.4,1.Sedentary
77,3.155040026,15,0.006959357,24,F,115,5.4,1.Sedentary
77,1.464840055,0,0,24,F,115,5.4,1.Sedentary
79,1.464840055,0,0,24,F,115,5.4,1.Sedentary
83,3.831120014,25,0.011557505,24,F,115,5.4,1.Sedentary
86,3.380399942,8,0.00366609,24,F,115,5.4,1.Sedentary
78,3.155040026,8,0.00366609,24,F,115,5.4,1.Sedentary
74,1.464840055,0,0,24,F,115,5.4,1.Sedentary
81,1.464840055,0,0,24,F,115,5.4,1.Sedentary
79,1.464840055,0,0,24,F,115,5.4,1.Sedentary
77,1.464840055,0,0,24,F,115,5.4,1.Sedentary
81,3.380399942,16,0.007394317,24,F,115,5.4,1.Sedentary
91,4.732560158,62,0.028769486,24,F,115,5.4,1.Sedentary
90,4.732560158,55,0.025476219,24,F,115,5.4,1.Sedentary
96,4.507199764,19,0.008761334,24,F,115,5.4,1.Sedentary
90,4.056479931,18,0.008326374,24,F,115,5.4,1.Sedentary
89,4.507199764,49,0.022742186,24,F,115,5.4,1.Sedentary
86,3.831120014,19,0.008761334,24,F,115,5.4,1.Sedentary
92,4.281839848,30,0.013918715,24,F,115,5.4,1.Sedentary
87,4.507199764,55,0.025476219,24,F,115,5.4,1.Sedentary
86,4.056479931,34,0.015720692,24,F,115,5.4,1.Sedentary
88,4.056479931,28,0.012986658,24,F,115,5.4,1.Sedentary
84,3.380399942,11,0.005095244,24,F,115,5.4,1.Sedentary
84,3.380399942,8,0.00366609,24,F,115,5.4,1.Sedentary
87,3.831120014,18,0.008326374,24,F,115,5.4,1.Sedentary
87,3.605760098,12,0.005530204,24,F,115,5.4,1.Sedentary
91,1.690199971,0,0,24,F,115,5.4,1.Sedentary
84,3.155040026,28,0.012986658,24,F,115,5.4,1.Sedentary
83,4.507199764,39,0.018081902,24,F,115,5.4,1.Sedentary
81,1.464840055,0,0,24,F,115,5.4,1.Sedentary
79,1.464840055,0,0,24,F,115,5.4,1.Sedentary
82,3.380399942,15,0.006959357,24,F,115,5.4,1.Sedentary
82,3.155040026,8,0.00366609,24,F,115,5.4,1.Sedentary
74,1.464840055,0,0,24,F,115,5.4,1.Sedentary
82,3.380399942,13,0.0060273,24,F,115,5.4,1.Sedentary
85,2.929680109,1,0.00043496,24,F,115,5.4,1.Sedentary
86,5.183279991,39,0.018081902,24,F,115,5.4,1.Sedentary
92,5.183279991,53,0.024544163,24,F,115,5.4,1.Sedentary
81,3.155040026,40,0.018516861,24,F,115,5.4,1.Sedentary
79,4.281839848,51,0.023612106,24,F,115,5.4,1.Sedentary
82,4.281839848,44,0.020380976,24,F,115,5.4,1.Sedentary
94,5.859360218,52,0.024109202,24,F,115,5.4,1.Sedentary
92,4.507199764,56,0.025973316,24,F,115,5.4,1.Sedentary
92,6.310080051,69,0.032000616,24,F,115,5.4,1.Sedentary
93,4.732560158,42,0.019448919,24,F,115,5.4,1.Sedentary
71,1.464840055,0,0,24,F,115,5.4,1.Sedentary
65,1.239480019,0,0,24,F,115,5.4,1.Sedentary
61,1.126799941,0,0,24,F,115,5.4,1.Sedentary
60,1.239480019,0,0,24,F,115,5.4,1.Sedentary
60,1.239480019,0,0,24,F,115,5.4,1.Sedentary
73,4.957920074,55,0.025476219,24,F,115,5.4,1.Sedentary
87,3.831120014,24,0.011122544,24,F,115,5.4,1.Sedentary
89,4.281839848,31,0.014353675,24,F,115,5.4,1.Sedentary
71,1.464840055,0,0,24,F,115,5.4,1.Sedentary
62,1.126799941,0,0,24,F,115,5.4,1.Sedentary
62,1.239480019,0,0,24,F,115,5.4,1.Sedentary
63,1.239480019,0,0,24,F,115,5.4,1.Sedentary
64,1.126799941,0,0,24,F,115,5.4,1.Sedentary
61,1.239480019,0,0,24,F,115,5.4,1.Sedentary
61,1.126799941,0,0,24,F,115,5.4,1.Sedentary
70,1.239480019,0,0,24,F,115,5.4,1.Sedentary
64,1.239480019,0,0,24,F,115,5.4,1.Sedentary
58,2.704319954,7,0.00323113,24,F,115,5.4,1.Sedentary
59,3.605760098,33,0.015285731,24,F,115,5.4,1.Sedentary
75,2.929680109,9,0.004163187,24,F,115,5.4,1.Sedentary
73,3.831120014,30,0.013918715,24,F,115,5.4,1.Sedentary
90,4.056479931,47,0.021810129,24,F,115,5.4,1.Sedentary
78,1.464840055,0,0,24,F,115,5.4,1.Sedentary
67,1.239480019,0,0,24,F,115,5.4,1.Sedentary
75,3.155040026,18,0.008326374,24,F,115,5.4,1.Sedentary
85,4.957920074,66,0.0306336,24,F,115,5.4,1.Sedentary
96,4.507199764,14,0.006462261,24,F,115,5.4,1.Sedentary
90,1.690199971,0,0,24,F,115,5.4,1.Sedentary
91,3.831120014,14,0.006462261,24,F,115,5.4,1.Sedentary
87,3.605760098,8,0.00366609,24,F,115,5.4,1.Sedentary
90,5.183279991,44,0.020380976,24,F,115,5.4,1.Sedentary
89,4.732560158,53,0.024544163,24,F,115,5.4,1.Sedentary
80,3.155040026,11,0.005095244,24,F,115,5.4,1.Sedentary
77,3.831120014,28,0.012986658,24,F,115,5.4,1.Sedentary
78,3.605760098,24,0.011122544,24,F,115,5.4,1.Sedentary
83,4.281839848,40,0.018516861,24,F,115,5.4,1.Sedentary
88,4.056479931,28,0.012986658,24,F,115,5.4,1.Sedentary
79,3.155040026,10,0.004598147,24,F,115,5.4,1.Sedentary
70,3.155040026,14,0.006462261,24,F,115,5.4,1.Sedentary
69,2.929680109,16,0.007394317,24,F,115,5.4,1.Sedentary
89,4.281839848,47,0.021810129,24,F,115,5.4,1.Sedentary
101,4.957920074,26,0.012054601,24,F,115,5.4,1.Sedentary
101,5.408639908,47,0.021810129,24,F,115,5.4,1.Sedentary
101,5.408639908,39,0.018081902,24,F,115,5.4,1.Sedentary
101,4.957920074,32,0.014850771,24,F,115,5.4,1.Sedentary
84,3.831120014,17,0.007829277,24,F,115,5.4,1.Sedentary
71,1.464840055,0,0,24,F,115,5.4,1.Sedentary
74,1.464840055,0,0,24,F,115,5.4,1.Sedentary
74,2.929680109,8,0.00366609,24,F,115,5.4,1.Sedentary
76,3.155040026,13,0.0060273,24,F,115,5.4,1.Sedentary
76,1.464840055,0,0,24,F,115,5.4,1.Sedentary
78,3.155040026,10,0.004598147,24,F,115,5.4,1.Sedentary
81,1.352159977,0,0,24,F,115,5.4,1.Sedentary
78,1.352159977,0,0,24,F,115,5.4,1.Sedentary
77,1.464840055,0,0,24,F,115,5.4,1.Sedentary
70,1.239480019,0,0,24,F,115,5.4,1.Sedentary
74,3.155040026,17,0.007829277,24,F,115,5.4,1.Sedentary
84,4.056479931,49,0.022742186,24,F,115,5.4,1.Sedentary
88,3.605760098,7,0.00323113,24,F,115,5.4,1.Sedentary
87,3.605760098,13,0.0060273,24,F,115,5.4,1.Sedentary
90,4.507199764,55,0.025476219,24,F,115,5.4,1.Sedentary
102,5.183279991,38,0.017584804,24,F,115,5.4,1.Sedentary
69,2.929680109,15,0.006959357,24,F,115,5.4,1.Sedentary
80,3.380399942,14,0.006462261,24,F,115,5.4,1.Sedentary
83,5.859360218,87,0.04032699,24,F,115,5.4,1.Sedentary
98,6.535439968,92,0.042688202,24,F,115,5.4,1.Sedentary
112,8.789039612,113,0.052443728,24,F,115,5.4,1.Sedentary
112,7.211520195,85,0.039394934,24,F,115,5.4,1.Sedentary
108,6.084720135,47,0.021810129,24,F,115,5.4,1.Sedentary
105,5.183279991,12,0.005530204,24,F,115,5.4,1.Sedentary
101,4.732560158,4,0.001801976,24,F,115,5.4,1.Sedentary
93,4.281839848,23,0.010625447,24,F,115,5.4,1.Sedentary
85,4.056479931,35,0.016217789,24,F,115,5.4,1.Sedentary
99,7.211520195,113,0.052443728,24,F,115,5.4,1.Sedentary
103,7.436880112,115,0.053375784,24,F,115,5.4,1.Sedentary
110,7.436880112,102,0.047286347,24,F,115,5.4,1.Sedentary
114,6.760799885,39,0.018081902,24,F,115,5.4,1.Sedentary
110,6.084720135,23,0.010625447,24,F,115,5.4,1.Sedentary
92,3.831120014,7,0.00323113,24,F,115,5.4,1.Sedentary
118,6.648119926,0,0,24,F,115,5.4,0.Sleep
111,6.535439968,10,0.004598147,24,F,115,5.4,0.Sleep
93,4.281839848,23,0.010625447,24,F,115,5.4,0.Sleep
97,4.507199764,28,0.012986658,24,F,115,5.4,0.Sleep
101,4.957920074,16,0.007394317,24,F,115,5.4,0.Sleep
110,5.859360218,28,0.012986658,24,F,115,5.4,0.Sleep
126,8.225640297,0,0,24,F,115,5.4,0.Sleep
138,9.35243988,0,0,24,F,115,5.4,0.Sleep
134,9.465120316,35,0.016217789,24,F,115,5.4,0.Sleep
136,1.239480019,0,0,24,F,115,5.4,0.Sleep
137,9.35243988,0,0,24,F,115,5.4,0.Sleep
132,9.239760399,23,0.010625447,24,F,115,5.4,0.Sleep
101,4.732560158,6,0.002734033,24,F,115,5.4,0.Sleep
132,9.127079964,0,0,24,F,115,5.4,0.Sleep
137,9.35243988,0,0,24,F,115,5.4,0.Sleep
125,8.67636013,0,0,24,F,115,5.4,0.Sleep
99,4.732560158,22,0.010190488,24,F,115,5.4,0.Sleep
93,3.831120014,7,0.00323113,24,F,115,5.4,0.Sleep
85,1.464840055,0,0,24,F,115,5.4,0.Sleep
84,1.464840055,0,0,24,F,115,5.4,0.Sleep
78,1.464840055,0,0,24,F,115,5.4,0.Sleep
74,1.464840055,0,0,24,F,115,5.4,0.Sleep
76,3.155040026,14,0.006462261,24,F,115,5.4,0.Sleep
91,3.831120014,9,0.004163187,24,F,115,5.4,0.Sleep
88,1.464840055,0,0,24,F,115,5.4,0.Sleep
82,1.464840055,0,0,24,F,115,5.4,0.Sleep
78,1.464840055,0,0,24,F,115,5.4,0.Sleep
74,2.929680109,7,0.00323113,24,F,115,5.4,0.Sleep
70,2.929680109,11,0.005095244,24,F,115,5.4,0.Sleep
82,3.605760098,24,0.011122544,24,F,115,5.4,0.Sleep
84,1.464840055,0,0,24,F,115,5.4,0.Sleep
79,3.605760098,22,0.010190488,24,F,115,5.4,0.Sleep
88,3.605760098,10,0.004598147,24,F,115,5.4,0.Sleep
88,1.464840055,0,0,24,F,115,5.4,0.Sleep
89,1.690199971,0,0,24,F,115,5.4,0.Sleep
96,1.690199971,0,0,24,F,115,5.4,0.Sleep
93,1.690199971,0,0,24,F,115,5.4,0.Sleep
104,6.310080051,76,0.035231747,24,F,115,5.4,0.Sleep
117,7.662240028,123,0.057041876,24,F,115,5.4,0.Sleep
123,8.789039612,125,0.057973932,24,F,115,5.4,0.Sleep
114,6.986159801,59,0.027340332,24,F,115,5.4,0.Sleep
100,4.507199764,7,0.00323113,24,F,115,5.4,0.Sleep
87,2.929680109,1,0.00043496,24,F,115,5.4,0.Sleep
82,3.831120014,28,0.012986658,24,F,115,5.4,0.Sleep
90,4.281839848,29,0.013421617,24,F,115,5.4,0.Sleep
89,1.464840055,0,0,24,F,115,5.4,0.Sleep
93,4.957920074,57,0.026408276,24,F,115,5.4,0.Sleep
91,3.605760098,24,0.011122544,24,F,115,5.4,0.Sleep
93,4.056479931,14,0.006462261,24,F,115,5.4,0.Sleep
103,4.957920074,21,0.009693391,24,F,115,5.4,0.Sleep
107,5.633999825,35,0.016217789,24,F,115,5.4,0.Sleep
101,6.535439968,66,0.0306336,24,F,115,5.4,0.Sleep
106,6.084720135,65,0.030136503,24,F,115,5.4,0.Sleep
107,5.633999825,26,0.012054601,24,F,115,5.4,0.Sleep
105,5.408639908,30,0.013918715,24,F,115,5.4,0.Sleep
90,3.831120014,19,0.008761334,24,F,115,5.4,0.Sleep
100,5.408639908,50,0.023177145,24,F,115,5.4,0.Sleep
103,5.183279991,13,0.0060273,24,F,115,5.4,0.Sleep
101,3.943799973,0,0,24,F,115,5.4,0.Sleep
93,4.056479931,7,0.00323113,24,F,115,5.4,0.Sleep
94,4.281839848,21,0.009693391,24,F,115,5.4,0.Sleep
95,1.690199971,0,0,24,F,115,5.4,0.Sleep
87,3.831120014,23,0.010625447,24,F,115,5.4,0.Sleep
88,3.831120014,10,0.004598147,24,F,115,5.4,0.Sleep
80,1.464840055,0,0,24,F,115,5.4,0.Sleep
71,1.352159977,0,0,24,F,115,5.4,0.Sleep
73,1.464840055,0,0,24,F,115,5.4,0.Sleep
81,3.380399942,27,0.012489561,24,F,115,5.4,0.Sleep
100,4.732560158,11,0.005095244,24,F,115,5.4,0.Sleep
96,1.690199971,0,0,24,F,115,5.4,0.Sleep
93,1.690199971,0,0,24,F,115,5.4,0.Sleep
92,3.831120014,7,0.00323113,24,F,115,5.4,0.Sleep
93,4.507199764,27,0.012489561,24,F,115,5.4,0.Sleep
91,4.507199764,33,0.015285731,24,F,115,5.4,0.Sleep
79,1.464840055,0,0,24,F,115,5.4,0.Sleep
73,2.704319954,53,0.024544163,24,F,115,5.4,0.Sleep
87,4.507199764,53,0.024544163,24,F,115,5.4,0.Sleep
102,5.633999825,53,0.024544163,24,F,115,5.4,0.Sleep
104,5.633999825,47,0.021810129,24,F,115,5.4,0.Sleep
110,7.211520195,86,0.039892029,24,F,115,5.4,0.Sleep
118,6.986159801,19,0.008761334,24,F,115,5.4,0.Sleep
64,2.704319954,8,0.00366609,24,F,115,5.4,0.Sleep
70,2.929680109,8,0.00366609,24,F,115,5.4,0.Sleep
73,4.507199764,67,0.03106856,24,F,115,5.4,0.Sleep
89,8.901720047,133,0.061702158,24,F,115,5.4,0.Sleep
118,9.127079964,134,0.094821244,24,F,115,5.4,0.Sleep
97,4.957920074,45,0.031814206,24,F,115,5.4,0.Sleep
86,4.281839848,36,0.016652748,24,F,115,5.4,0.Sleep
100,4.732560158,22,0.010190488,24,F,115,5.4,0.Sleep
89,1.690199971,0,0,24,F,115,5.4,0.Sleep
74,1.464840055,0,0,24,F,115,5.4,0.Sleep
70,1.464840055,0,0,24,F,115,5.4,0.Sleep
66,1.239480019,0,0,24,F,115,5.4,0.Sleep
60,1.126799941,0,0,24,F,115,5.4,0.Sleep
67,2.929680109,10,0.004598147,24,F,115,5.4,0.Sleep
79,1.464840055,0,0,24,F,115,5.4,0.Sleep
78,3.380399942,15,0.006959357,24,F,115,5.4,0.Sleep
79,1.464840055,0,0,24,F,115,5.4,0.Sleep
80,1.464840055,0,0,24,F,115,5.4,0.Sleep
79,3.605760098,23,0.010625447,24,F,115,5.4,0.Sleep
81,3.831120014,37,0.017149845,24,F,115,5.4,0.Sleep
81,2.704319954,2,0.00086992,24,F,115,5.4,0.Sleep
74,1.352159977,0,0,24,F,115,5.4,0.Sleep
75,3.155040026,14,0.006462261,24,F,115,5.4,0.Sleep
75,3.380399942,21,0.009693391,24,F,115,5.4,0.Sleep
78,1.352159977,0,0,24,F,115,5.4,0.Sleep
79,1.464840055,0,0,24,F,115,5.4,0.Sleep
77,2.929680109,6,0.002734033,24,F,115,5.4,0.Sleep
75,3.155040026,15,0.006959357,24,F,115,5.4,0.Sleep
72,1.464840055,0,0,24,F,115,5.4,0.Sleep
71,1.464840055,0,0,24,F,115,5.4,0.Sleep
70,1.464840055,0,0,24,F,115,5.4,0.Sleep
76,3.380399942,19,0.008761334,24,F,115,5.4,0.Sleep
63,3.380399942,29,0.013421617,24,F,115,5.4,0.Sleep
69,2.929680109,9,0.004163187,24,F,115,5.4,0.Sleep
79,3.380399942,22,0.010190488,24,F,115,5.4,0.Sleep
78,1.464840055,0,0,24,F,115,5.4,0.Sleep
68,1.126799941,0,0,24,F,115,5.4,0.Sleep
69,2.929680109,15,0.006959357,24,F,115,5.4,0.Sleep
71,3.155040026,35,0.016217789,24,F,115,5.4,0.Sleep
87,6.310080051,114,0.052878689,24,F,115,5.4,0.Sleep
89,6.535439968,112,0.051946633,24,F,115,5.4,0.Sleep
84,4.056479931,33,0.015285731,24,F,115,5.4,0.Sleep
65,1.126799941,0,0,24,F,115,5.4,0.Sleep
63,1.126799941,0,0,24,F,115,5.4,0.Sleep
65,1.126799941,0,0,24,F,115,5.4,0.Sleep
73,1.464840055,0,0,24,F,115,5.4,0.Sleep
72,2.704319954,5,0.002299073,24,F,115,5.4,0.Sleep
69,1.126799941,0,0,24,F,115,5.4,0.Sleep
66,1.126799941,0,0,24,F,115,5.4,0.Sleep
70,1.126799941,0,0,24,F,115,5.4,0.Sleep
67,1.126799941,0,0,24,F,115,5.4,0.Sleep
69,1.126799941,0,0,24,F,115,5.4,0.Sleep
66,1.126799941,0,0,24,F,115,5.4,0.Sleep
64,1.126799941,0,0,24,F,115,5.4,0.Sleep
65,1.126799941,0,0,24,F,115,5.4,0.Sleep
69,3.605760098,36,0.016652748,24,F,115,5.4,0.Sleep
85,7.436880112,104,0.048218403,24,F,115,5.4,0.Sleep
103,7.887599945,103,0.047783446,24,F,115,5.4,0.Sleep
100,6.535439968,74,0.03429969,24,F,115,5.4,0.Sleep
104,7.436880112,126,0.058471028,24,F,115,5.4,0.Sleep
121,8.67636013,131,0.060770102,24,F,115,5.4,0.Sleep
103,6.986159801,83,0.058719579,24,F,115,5.4,0.Sleep
89,3.831120014,14,0.006462261,24,F,115,5.4,0.Sleep
80,1.464840055,0,0,24,F,115,5.4,0.Sleep
72,2.929680109,6,0.002734033,24,F,115,5.4,0.Sleep
67,1.239480019,0,0,24,F,115,5.4,0.Sleep
59,1.239480019,0,0,24,F,115,5.4,0.Sleep
